
,"LISTA DE PRECIOS DELTRON"

,"Generada el :"2025-03-17 04:20:01
,"Almacen(es) :,'CHICLAYO'"
,"Almacen(es) :"
,"TIPO DE CAMBIO :3.660"
,"__________________________________"


"_______________","_______________","__________________________________","__________"
"disco duro 3.5 sata","hdtowg51exzsta","disco duro toshiba n300 nas, 14tb, sata 6.0gb/s, 7200rpm, 512mb cache, 3.5.[@@@]",2,245.72, ,"","P","toshiba - storage"
"disco duro 3.5 sata","hdtowg62cxzstb","hd toshiba n300 pro 22tb nas",1,402.50, ,"","S","toshiba - storage"
"disco duro 3.5 sata","hdtowg71axzsta","disco duro toshiba nas n300, 10tb sata 6.0gb/s, 7200rpm, 512mb cache, 3.5.[@@@]",2,194.47, ,"","P","toshiba - storage"
"disco duro 3.5 sata","hdtowg740xzstc","disco duro toshiba n300 nas, 4tb, sata 6.0gb/s, 7200rpm, 512mb cache, 3.5.[@@@]",1,89.95, ,"","P","toshiba - storage"
"disco duro 3.5 sata","hdtowg780xzstb","disco duro toshiba nas n300 pro, 8tb sata 6.0gb/s, 7200rpm, 512mb cache, 3.5.[@@@]",1,199.49, ,"","S","toshiba - storage"
"disco duro 3.5 sata","hdtowt840uzsva","disco duro toshiba surveillance s300, 4tb sata 6.0gb/s, 5400rpm, 256mb cache, 3.5.[@",3,76.88, ,"","P","toshiba - storage"
"disco duro 3.5 sata","hdtowta80uzsvar","disco duro toshiba surveillance s300 pro, 8tb sata 6.0gb/s, 7200rpm, 512mb cache, 3.5",2,163.82, ,"","S","toshiba - storage"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","DISCO DURO EXTERNO 2.5","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"disco duro externo 2.5","hd1tbtohdtb410","disco duro externo toshiba canvio basics, 1 tb, usb 3.0, 2.5, negro.[@@@]",>20,45.33, ,"","D","toshiba - storage"
"disco duro externo 2.5","hde01twdbuzg1bk","disco duro externo western digital elements portable, 1 tb, usb 3.0, negro.[@@@]",1,49.75, ,"","F","western digital"
"disco duro externo 2.5","hde2tbtohdtb420","disco duro externo toshiba canvio basic, 2tb, usb3.0, 2.5, negro.[@@@]",>20,60.20, ,"","D","toshiba - storage"
"disco duro externo 2.5","hdestgx1000400","external hard drive 1tb hdd",5,64.22, ,"","W","seagate"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","DISCO SOLIDO EXTERNO(SSD)","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
